id,type,label,level,family,mention_count,title,career_dir,career_kind,chain,segment
job:O02884,job,REL工程师,高级,,,REL工程师,软件硬件与系统架构,硬件开发,上游-核心零部件(六维力传感器/关节模组/灵巧手)+中游-整机组装(人形/四足机器人整机代工),
job:O08107,job,高级机械结构工程师,高级,,,高级机械结构工程师,软件硬件与系统架构,硬件开发,中游-整机制造+上游-核心零部件,
job:O02702,job,PM工程师,高级,,,PM工程师,软件硬件与系统架构,硬件开发,上游-核心零部件(六维力传感器/关节模组/灵巧手)+中游-整机组装(人形/四足机器人整机代工),
job:O01880,job,上海 IT基建工程师(项目管理+运营优化),中级,,,上海 IT基建工程师(项目管理+运营优化),软件硬件与系统架构,软件与系统,中游-整机+算法（软硬全栈）,
job:O00327,job,上海 点云感知算法工程师,中级,,,上海 点云感知算法工程师,感知决策与控制算法,算法工程,上游-核心零部件（激光雷达）,
job:O01936,job,上海 IT支持工程师,中级,,,上海 IT支持工程师,软件硬件与系统架构,软件与系统,中游-整机+算法（软硬全栈）,
job:O03249,job,中级流程管理工程师,中级,,,中级流程管理工程师,感知决策与控制算法,算法工程,下游,
job:O01668,job,上海 资深软件研发工程师,高级,,,上海 资深软件研发工程师,软件硬件与系统架构,软件与系统,中游-整机+算法（软硬全栈）,
job:O00137,job,质量经理,高级,,,质量经理,软件硬件与系统架构,机械与结构,,
job:O00009,job,嵌入式软件工程师,中级,,,嵌入式软件工程师,软件硬件与系统架构,软件与系统,上游-核心零部件（灵巧手/3D磁触觉传感器）,
job:O01973,job,上海 PMC生产计划员,中级,,,上海 PMC生产计划员,软件硬件与系统架构,软件与系统,中游-整机+算法（软硬全栈）,
job:O02728,job,光学设计工程师,中级,,,光学设计工程师,软件硬件与系统架构,硬件开发,上游-核心零部件(六维力传感器/关节模组/灵巧手)+中游-整机组装(人形/四足机器人整机代工),
job:O03440,job,舆情公关经理/专家,高级,,,舆情公关经理/专家,仿真测试与数据工程,数据工程,上游-算力芯片,
job:O00965,job,IQC技术员,中级,,,IQC技术员,软件硬件与系统架构,机械与结构,,
job:O03077,job,吸塑维修工程师,高级,,,吸塑维修工程师,软件硬件与系统架构,硬件开发,上游-核心零部件(六维力传感器/关节模组/灵巧手)+中游-整机组装(人形/四足机器人整机代工),
job:O08082,job,售前解决方案,中级,,,售前解决方案,部署运维与技术支持,技术支持与解决方案,中游-整机制造(AMR/无人叉车/具身智能机器人)+下游-半导体/电子/锂电/光伏/汽车/医药,
job:O01200,job,高级计划工程师,高级,,,高级计划工程师,部署运维与技术支持,部署与运维,,
job:O03106,job,仿真应用工程师,初级,,,仿真应用工程师,感知决策与控制算法,算法工程,,
job:O00130,job,电商运营,中级,,,电商运营,软件硬件与系统架构,硬件开发,上游-核心零部件（力传感器）,
job:O00033,job,装配技术员,中级,,,装配技术员,软件硬件与系统架构,硬件开发,上游-核心零部件（电机/驱动）,
job:O01333,job,硬件测试工程师（系统方向）,中级,,,硬件测试工程师（系统方向）,感知决策与控制算法,算法工程,中游-整机制造+上游-核心零部件(关节模组/灵巧手/驱动器)+中游-AI大模型,
job:O01023,job,采购经理/高级采购工程师,高级,,,采购经理/高级采购工程师,部署运维与技术支持,技术支持与解决方案,,
job:O02260,job,机械工程师,高级,,,机械工程师,感知决策与控制算法,视觉与多模态,,
job:O07934,job,AI算法工程师（大模型）,高级,,,AI算法工程师（大模型）,感知决策与控制算法,算法工程,中游-整机制造(通用人形机器人); 上游-核心零部件(AI世界模型),
job:O01872,job,上海 新媒体营销专员,中级,,,上海 新媒体营销专员,软件硬件与系统架构,软件与系统,中游-整机+算法（软硬全栈）,
job:O08137,job,商务经理/主管,高级,,,商务经理/主管,部署运维与技术支持,部署与运维,中游-整机制造+上游-核心零部件,
job:O03228,job,库存管理工程师,高级,,,库存管理工程师,仿真测试与数据工程,测试与验证,下游,
job:O00174,job,上海 点云算法工程师（K）,中级,,,上海 点云算法工程师（K）,感知决策与控制算法,算法工程,上游-核心零部件（激光雷达）,
job:O01812,job,上海 FPGA工程师,中级,,,上海 FPGA工程师,感知决策与控制算法,视觉与多模态,中游-整机+算法（软硬全栈）,
job:O03464,job,文档工程师,高级,,,文档工程师,部署运维与技术支持,部署与运维,上游-算力芯片,
job:O00111,job,高级嵌入式软件工程师（工业相机）,高级,,,高级嵌入式软件工程师（工业相机）,感知决策与控制算法,视觉与多模态,上游-核心零部件（3D视觉传感器）,
job:O00750,job,机器人学习算法专家,高级,,,机器人学习算法专家,仿真测试与数据工程,仿真与数字孪生,,
job:O00560,job,人形机器人强化学习算法专家,高级,,,人形机器人强化学习算法专家,感知决策与控制算法,算法工程,,
job:O00496,job,机器人硬件结构一号位（base深圳上海北京）,中级,,,机器人硬件结构一号位（base深圳上海北京）,软件硬件与系统架构,机械与结构,中游-整机制造+核心算法+上游-核心零部件,
job:O02675,job,湘潭 PCBA车载测试经理,高级,,,湘潭 PCBA车载测试经理,软件硬件与系统架构,硬件开发,上游-核心零部件(六维力传感器/关节模组/灵巧手)+中游-整机组装(人形/四足机器人整机代工),
job:O07875,job,机器人软件开发工程师(J10185),中级,,,机器人软件开发工程师(J10185),软件硬件与系统架构,软件与系统,中游-整机制造+下游-场景应用,
job:O08146,job,研发项目经理(J10006),高级,,,研发项目经理(J10006),仿真测试与数据工程,测试与验证,中游-整机制造+上游-核心零部件,
job:O02304,job,大客户销售（3C，新能源，视觉方向）,高级,,,大客户销售（3C，新能源，视觉方向）,感知决策与控制算法,视觉与多模态,,
job:O00001,job,上海 销售经理（全国招聘）,高级,,,上海 销售经理（全国招聘）,软件硬件与系统架构,软件与系统,中游-整机+算法（软硬全栈）,
job:O00126,job,人力资源主管,中级,,,人力资源主管,软件硬件与系统架构,硬件开发,上游-核心零部件（灵巧手/微型伺服）,
job:O01771,job,上海 经营分析,中级,,,上海 经营分析,软件硬件与系统架构,软件与系统,中游-整机+算法（软硬全栈）,
job:O01740,job,太原 销售经理/base太原,高级,,,太原 销售经理/base太原,软件硬件与系统架构,软件与系统,中游-整机+算法（软硬全栈）,
job:O01598,job,深圳 销售经理/base深圳,高级,,,深圳 销售经理/base深圳,软件硬件与系统架构,软件与系统,中游-整机+算法（软硬全栈）,
job:O00259,job,上海 研发质量工程师（嘉定）,高级,,,上海 研发质量工程师（嘉定）,仿真测试与数据工程,测试与验证,上游-核心零部件（激光雷达）,
job:O02593,job,工程采购经理(海外派驻),高级,,,工程采购经理(海外派驻),软件硬件与系统架构,硬件开发,上游-核心零部件(六维力传感器/关节模组/灵巧手)+中游-整机组装(人形/四足机器人整机代工),
job:O01874,job,上海 商业经营分析,中级,,,上海 商业经营分析,软件硬件与系统架构,软件与系统,中游-整机+算法（软硬全栈）,
job:O01591,job,上海 采购执行工程师,中级,,,上海 采购执行工程师,软件硬件与系统架构,软件与系统,中游-整机+算法（软硬全栈）,
job:O01612,job,青岛 销售经理/base青岛,高级,,,青岛 销售经理/base青岛,软件硬件与系统架构,软件与系统,中游-整机+算法（软硬全栈）,
job:O01650,job,上海 【共创】采购执行工程师,中级,,,上海 【共创】采购执行工程师,软件硬件与系统架构,软件与系统,中游-整机+算法（软硬全栈）,
job:O01655,job,上海 销售经理,高级,,,上海 销售经理,软件硬件与系统架构,软件与系统,中游-整机+算法（软硬全栈）,
job:O01859,job,上海 投后运营经理,高级,,,上海 投后运营经理,软件硬件与系统架构,软件与系统,中游-整机+算法（软硬全栈）,
job:O03242,job,北海 PM工程师-北海,高级,,,北海 PM工程师-北海,部署运维与技术支持,技术支持与解决方案,下游,
job:O08039,job,软件开发助理工程师,初级,,,软件开发助理工程师,软件硬件与系统架构,软件与系统,中游-整机制造(四足机器人/轮足机器人/人形机器人)+下游-电力巡检/应急消防/警务安防,
job:O00492,job,人工智能算法工程师,中级,,,人工智能算法工程师,感知决策与控制算法,算法工程,中游-整机制造+核心算法+上游-核心零部件,
job:O00770,job,运动控制算法工程师,中级,,,运动控制算法工程师,感知决策与控制算法,算法工程,,
job:O01367,job,BSP驱动开发工程师,中级,,,BSP驱动开发工程师,软件硬件与系统架构,软件与系统,,
job:O01121,job,机器人强化学习算法工程师,中级,,,机器人强化学习算法工程师,感知决策与控制算法,算法工程,,
job:O01402,job,机械开发工程师,中级,,,机械开发工程师,软件硬件与系统架构,硬件开发,,
job:O00838,job,采购工程师（电子料）,中级,,,采购工程师（电子料）,仿真测试与数据工程,测试与验证,,
job:O00840,job,生产质量高级工程师,高级,,,生产质量高级工程师,仿真测试与数据工程,测试与验证,,
job:O03069,job,注塑工程师,中级,,,注塑工程师,软件硬件与系统架构,硬件开发,上游-核心零部件(六维力传感器/关节模组/灵巧手)+中游-整机组装(人形/四足机器人整机代工),
job:O01840,job,上海 高级招聘经理,高级,,,上海 高级招聘经理,软件硬件与系统架构,软件与系统,中游-整机+算法（软硬全栈）,
job:O00219,job,上海 AI ISP算法工程师,中级,,,上海 AI ISP算法工程师,感知决策与控制算法,算法工程,上游-核心零部件（激光雷达）,
job:O03124,job,北海 显示模组光学工程师（北海/绵阳）,初级,,,北海 显示模组光学工程师（北海/绵阳）,仿真测试与数据工程,测试与验证,下游,
job:O02054,job,上海 BSP驱动开发工程师,中级,,,上海 BSP驱动开发工程师,软件硬件与系统架构,软件与系统,中游-整机+算法（软硬全栈）,
job:O07994,job,硬件测试经理,高级,,,硬件测试经理,仿真测试与数据工程,测试与验证,中游（四足/双足机器人整机）+ 上游（具身智能大模型）,
job:O07879,job,技术支持工程师(J10075),中级,,,技术支持工程师(J10075),软件硬件与系统架构,硬件开发,中游-整机制造+下游-场景应用,
job:O03451,job,AI芯片编译器开发工程师,中级,,,AI芯片编译器开发工程师,感知决策与控制算法,算法工程,上游-算力芯片,
job:O02832,job,FA高级工程师,中级,,,FA高级工程师,基础理论与前沿研究,基础与前沿研究,上游-核心零部件(六维力传感器/关节模组/灵巧手)+中游-整机组装(人形/四足机器人整机代工),
job:O03452,job,AI芯片编译器开发工程师,中级,,,AI芯片编译器开发工程师,感知决策与控制算法,算法工程,上游-算力芯片,
job:O01907,job,上海 全栈开发工程师,中级,,,上海 全栈开发工程师,软件硬件与系统架构,软件与系统,中游-整机+算法（软硬全栈）,
job:O00173,job,上海 SMT工艺工程师,中级,,,上海 SMT工艺工程师,软件硬件与系统架构,机械与结构,上游-核心零部件（激光雷达）,
job:O01170,job,高级采购工程师（机加结构件）,高级,,,高级采购工程师（机加结构件）,仿真测试与数据工程,测试与验证,,
job:O00319,job,上海 薪酬福利专员,中级,,,上海 薪酬福利专员,非技术支撑,职能管理,上游-核心零部件（激光雷达）,
job:O01810,job,深圳 BSP工程师,中级,,,深圳 BSP工程师,软件硬件与系统架构,软件与系统,中游-整机+算法（软硬全栈）,
